,f,P
2410,-82.32421875,-187.43459070156695
2411,-82.275390625,-183.978271133199
2412,-82.2265625,-187.62843814082856
2413,-82.177734375,-189.41336605729379
2414,-82.12890625,-187.40546343678847
2415,-82.080078125,-186.09090605036414
2416,-82.03125,-184.7005891184872
2417,-81.982421875,-188.45584360330906
2418,-81.93359375,-189.3523299194253
2419,-81.884765625,-184.8655469224101
2420,-81.8359375,-186.38790221071696
2421,-81.787109375,-187.5820291037563
2422,-81.73828125,-188.85931295090802
2423,-81.689453125,-186.78739227469796
2424,-81.640625,-187.52247279557957
2425,-81.591796875,-189.30280141211813
2426,-81.54296875,-189.44214588123572
2427,-81.494140625,-189.26004504467983
2428,-81.4453125,-187.4615641018729
2429,-81.396484375,-187.67811144533098
2430,-81.34765625,-190.85642329293574
2431,-81.298828125,-188.1035116318158
2432,-81.25,-190.47251272624746
2433,-81.201171875,-189.05704623064375
2434,-81.15234375,-190.43756712992135
2435,-81.103515625,-183.9014899496199
2436,-81.0546875,-185.6854316993529
2437,-81.005859375,-189.43698317628164
2438,-80.95703125,-185.34422189810587
2439,-80.908203125,-185.23943822235464
2440,-80.859375,-185.9973067174211
2441,-80.810546875,-189.21619509448
2442,-80.76171875,-186.65206942318682
2443,-80.712890625,-184.9136585836903
2444,-80.6640625,-187.32669436228636
2445,-80.615234375,-188.13767562412716
2446,-80.56640625,-189.13577594007916
2447,-80.517578125,-188.44980168634643
2448,-80.46875,-190.27661574959347
2449,-80.419921875,-187.80554122284462
2450,-80.37109375,-184.88360842129399
2451,-80.322265625,-187.56109016360855
2452,-80.2734375,-185.97071235946876
2453,-80.224609375,-186.79518274840106
2454,-80.17578125,-188.6464710315615
2455,-80.126953125,-190.6072743234397
2456,-80.078125,-185.33278884237487
2457,-80.029296875,-188.31864796331993
2458,-79.98046875,-188.91173399640482
2459,-79.931640625,-189.5835994079392
2460,-79.8828125,-190.63704300429026
2461,-79.833984375,-188.74355909184771
2462,-79.78515625,-187.26508170506736
2463,-79.736328125,-187.95350226074552
2464,-79.6875,-187.2218018722919
2465,-79.638671875,-190.82979114880888
2466,-79.58984375,-187.02790635161054
2467,-79.541015625,-185.8551423349181
2468,-79.4921875,-186.1056747781628
2469,-79.443359375,-185.24009046246616
2470,-79.39453125,-185.2425912634813
2471,-79.345703125,-188.01774897595914
2472,-79.296875,-186.12074663192354
2473,-79.248046875,-186.74700276887154
2474,-79.19921875,-185.38070832787542
2475,-79.150390625,-186.829323849904
2476,-79.1015625,-183.72822603749606
2477,-79.052734375,-184.96408873231906
2478,-79.00390625,-185.48860749235072
2479,-78.955078125,-186.89128489015417
2480,-78.90625,-188.213641089806
2481,-78.857421875,-189.54265569445477
2482,-78.80859375,-190.9833642166029
2483,-78.759765625,-185.7942748010276
2484,-78.7109375,-186.44272335032858
2485,-78.662109375,-186.14592712629704
2486,-78.61328125,-186.03838889976805
2487,-78.564453125,-189.95742326884937
2488,-78.515625,-188.05657811848099
2489,-78.466796875,-185.892623265042
2490,-78.41796875,-188.8824508388322
2491,-78.369140625,-186.88147432504667
2492,-78.3203125,-185.77853301380674
2493,-78.271484375,-186.798931016974
2494,-78.22265625,-186.41643010645683
2495,-78.173828125,-187.2157925802181
2496,-78.125,-188.54309081612337
2497,-78.076171875,-186.0562320276432
2498,-78.02734375,-185.866972779472
2499,-77.978515625,-185.62457699896922
2500,-77.9296875,-190.6166056148983
2501,-77.880859375,-185.8079500764856
2502,-77.83203125,-185.7446114414196
2503,-77.783203125,-189.0582093874632
2504,-77.734375,-189.12553083028956
2505,-77.685546875,-189.20804772635995
2506,-77.63671875,-188.0134592571568
2507,-77.587890625,-187.4611963989815
2508,-77.5390625,-188.2514997670036
2509,-77.490234375,-184.31864888051453
2510,-77.44140625,-189.34557544166663
2511,-77.392578125,-185.23592549262648
2512,-77.34375,-188.29924970278685
2513,-77.294921875,-187.57866724914146
2514,-77.24609375,-187.38428318274165
2515,-77.197265625,-188.3575875138447
2516,-77.1484375,-187.0705760294961
2517,-77.099609375,-189.23327792360465
2518,-77.05078125,-186.91041348480158
2519,-77.001953125,-184.27124057654873
2520,-76.953125,-185.04859125965288
2521,-76.904296875,-189.3526502137518
2522,-76.85546875,-187.43311451821074
2523,-76.806640625,-186.24561356691254
2524,-76.7578125,-187.95067341854428
2525,-76.708984375,-186.10865119877303
2526,-76.66015625,-186.54857654436364
2527,-76.611328125,-187.99917093391508
2528,-76.5625,-189.40950492614257
2529,-76.513671875,-188.7212890234326
2530,-76.46484375,-188.52131239633542
2531,-76.416015625,-187.71526486775838
2532,-76.3671875,-186.6439812737903
2533,-76.318359375,-186.14285067626886
2534,-76.26953125,-188.86296670769255
2535,-76.220703125,-187.510450619408
2536,-76.171875,-185.10395755076993
2537,-76.123046875,-186.83146379193064
2538,-76.07421875,-184.01592001887914
2539,-76.025390625,-187.75251603480217
2540,-75.9765625,-186.24958777015416
2541,-75.927734375,-188.20829032808308
2542,-75.87890625,-190.79444340879147
2543,-75.830078125,-187.4003813146127
2544,-75.78125,-185.81103990268764
2545,-75.732421875,-185.67260608320663
2546,-75.68359375,-187.80436586701063
2547,-75.634765625,-188.57390240859334
2548,-75.5859375,-187.00679554840616
2549,-75.537109375,-186.03818891816385
2550,-75.48828125,-184.91192654594013
2551,-75.439453125,-186.19774923556378
2552,-75.390625,-185.49370161773743
2553,-75.341796875,-186.6001120163256
2554,-75.29296875,-189.8799332924072
2555,-75.244140625,-189.2887479326359
2556,-75.1953125,-186.2859371151997
2557,-75.146484375,-188.14098696046312
2558,-75.09765625,-188.82693438655244
2559,-75.048828125,-187.47848399847067
2560,-75.0,-186.96148875333094
2561,-74.951171875,-186.1153272484104
2562,-74.90234375,-190.1923520030462
2563,-74.853515625,-187.84599027883675
2564,-74.8046875,-188.40878320294345
2565,-74.755859375,-187.6274614769906
2566,-74.70703125,-187.80390625913597
2567,-74.658203125,-185.87080660556015
2568,-74.609375,-190.090622058225
2569,-74.560546875,-188.63856070629012
2570,-74.51171875,-186.1640276584602
2571,-74.462890625,-185.95368934043952
2572,-74.4140625,-189.48446028706047
2573,-74.365234375,-186.52544534015513
2574,-74.31640625,-187.7972911694266
2575,-74.267578125,-188.63259711879496
2576,-74.21875,-184.42628288920275
2577,-74.169921875,-188.51198954293977
2578,-74.12109375,-188.71361910405108
2579,-74.072265625,-189.64951199052263
2580,-74.0234375,-185.2261032186506
2581,-73.974609375,-186.30873387810618
2582,-73.92578125,-186.90771522187262
2583,-73.876953125,-185.2111824521655
2584,-73.828125,-185.9859926146813
2585,-73.779296875,-186.04757307840063
2586,-73.73046875,-187.5421803522947
2587,-73.681640625,-189.04562407097995
2588,-73.6328125,-184.89236689584246
2589,-73.583984375,-188.95313034016132
2590,-73.53515625,-188.153540761859
2591,-73.486328125,-187.54373350662686
2592,-73.4375,-185.24421048724645
2593,-73.388671875,-189.10703014522616
2594,-73.33984375,-187.36798942148724
2595,-73.291015625,-183.95097271038233
2596,-73.2421875,-187.81884941148292
2597,-73.193359375,-187.95582361691862
2598,-73.14453125,-187.9404221356224
2599,-73.095703125,-190.54787360295092
2600,-73.046875,-189.98753270978006
2601,-72.998046875,-186.33921421232697
2602,-72.94921875,-188.3447129889155
2603,-72.900390625,-188.42117184901844
2604,-72.8515625,-190.91701548823087
2605,-72.802734375,-185.67483855736452
2606,-72.75390625,-186.47179598712617
2607,-72.705078125,-189.12918014728203
2608,-72.65625,-185.49287336438772
2609,-72.607421875,-187.8589656248958
2610,-72.55859375,-188.52997691463827
2611,-72.509765625,-184.95063013543142
2612,-72.4609375,-186.59003121944994
2613,-72.412109375,-189.51849654456086
2614,-72.36328125,-186.7755966545517
2615,-72.314453125,-187.00243266657444
2616,-72.265625,-186.3050739034423
2617,-72.216796875,-186.427678908344
2618,-72.16796875,-187.7456506547209
2619,-72.119140625,-187.8451581207209
2620,-72.0703125,-189.90934433835284
2621,-72.021484375,-184.89533926671047
2622,-71.97265625,-188.80416730073333
2623,-71.923828125,-187.7114204416518
2624,-71.875,-185.99339014147483
2625,-71.826171875,-187.36584602696945
2626,-71.77734375,-189.17559706767577
2627,-71.728515625,-188.97050667549544
2628,-71.6796875,-190.3578920669144
2629,-71.630859375,-186.38768985574941
2630,-71.58203125,-187.3945411581892
2631,-71.533203125,-187.11710036817544
2632,-71.484375,-185.88556000780534
2633,-71.435546875,-187.13737502573895
2634,-71.38671875,-185.8635472512427
2635,-71.337890625,-185.09306641380235
2636,-71.2890625,-187.01658812399145
2637,-71.240234375,-187.29940344401876
2638,-71.19140625,-189.3695992087515
2639,-71.142578125,-188.917839674942
2640,-71.09375,-188.57874770930582
2641,-71.044921875,-184.64938543372946
2642,-70.99609375,-189.12229992442454
2643,-70.947265625,-189.21504732744256
2644,-70.8984375,-189.7900800560414
2645,-70.849609375,-189.12545378627152
2646,-70.80078125,-187.9497712627969
2647,-70.751953125,-185.15923295336165
2648,-70.703125,-189.44612953261907
2649,-70.654296875,-188.27140694143085
2650,-70.60546875,-188.45436120130717
2651,-70.556640625,-186.16563111857377
2652,-70.5078125,-188.09504940116975
2653,-70.458984375,-188.48739556368892
2654,-70.41015625,-186.18765147012027
2655,-70.361328125,-188.58024792467643
2656,-70.3125,-187.9034432309708
2657,-70.263671875,-184.1596054705243
2658,-70.21484375,-185.6003891288693
2659,-70.166015625,-188.0020751644843
2660,-70.1171875,-187.9285189583558
2661,-70.068359375,-187.92008675434604
2662,-70.01953125,-187.70650266049884
